,Latitude,Longitude,Distance to Epicenter 1,Distance to Epicenter 2,Distance to Epicenter 3,Distance to Epicenter 4,Distance to Epicenter 5,Position in Complex: Corner,Position in Complex: End,Position in Complex: Interior,Position in Complex: Isolated,Horizontal Structure: Beams with deformable slab,Horizontal Structure: Beams with rigid slab,Horizontal Structure: Beams with semi-rigid slab,Horizontal Structure: Not identified,Horizontal Structure: Vaults with chains,Horizontal Structure: Vaults without chains,Average Floor Height: 2.50-3.50,Average Floor Height: 3.50-5.0,Average Floor Height: <2.50,Average Floor Height: >5.0,Average Floor Height: Not filled in,Number of Basement Floors: 0,Number of Basement Floors: 1,Number of Basement Floors: 2,Number of Basement Floors: >2,Number of Basement Floors: Not filled in,Vertical Structure: Good quality masonry,Vertical Structure: Mixed frame-masonry of good quality,Vertical Structure: Mixed frame-masonry of poor quality,Vertical Structure: Not identified,Vertical Structure: Poor quality masonry,Vertical Structure: Reinforced concrete frames,Vertical Structure: Reinforced concrete walls,Vertical Structure: Steel frames,Number of Floors: 1,Number of Floors: 10,Number of Floors: 11,Number of Floors: 12,Number of Floors: 2,Number of Floors: 3,Number of Floors: 4,Number of Floors: 5,Number of Floors: 6,Number of Floors: 7,Number of Floors: 8,Number of Floors: 9,Number of Floors: Not filled in,Chains or Beams: no,Chains or Beams: yes,Floor Area: 100-130,Floor Area: 1200-1600,Floor Area: 130-170,Floor Area: 1600-2200,Floor Area: 170-230,Floor Area: 2200-3000,Floor Area: 230-300,Floor Area: 300-400,Floor Area: 400-500,Floor Area: 50-70,Floor Area: 500-650,Floor Area: 650-900,Floor Area: 70-100,Floor Area: 900-1200,Floor Area: <50,Floor Area: >3000,Floor Area: Not filled in,Isolated Pillars: no,Isolated Pillars: yes,Construction or Restructuring: 1919-1945,Construction or Restructuring: 1946-1961,Construction or Restructuring: 1962-1971,Construction or Restructuring: 1972-1981,Construction or Restructuring: 1982-1991,Construction or Restructuring: 1992-2001,Construction or Restructuring: <1919,Construction or Restructuring: >2001,Slope Morphology: Gentle slope,Slope Morphology: Plain,Slope Morphology: Ridge,Slope Morphology: Steep slope,Vertical Structural Damage: A - No Damage,Vertical Structural Damage: B - Light Damage,Vertical Structural Damage: C - Moderate Damage,Vertical Structural Damage: D - Severe Damage,Vulnerability Score,A Priori Vulnerability,Vertical Structural Damage,Stairs Damage,Partitions Damage,Coverage Damage,Floor Damage,Cluster
2915,42.350071,13.4256278,3.922704651686828,12.55834260359841,7.686911624738174,16.74349222828748,17.77933306411569,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5775995602858143,0.9,1,0,1,0,1,3
2916,42.3563697,13.4161907,3.492687124754752,11.71154046643236,8.730253028277627,15.8118582671189,16.8588864045467,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.27909358916704136,0.5,0,0,1,0,0,4
2917,42.3093379,13.330713,5.301456845090174,17.43327066102088,13.1748029257836,20.13085962171567,21.23839884244381,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.5988357567581075,0.7000000000000001,1,0,1,0,0,3
2918,42.3470857,13.4009533,1.897561094767077,12.57502003865955,9.0129139235018,16.41971311183295,17.49591998607625,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.6768350572128112,0.7000000000000001,2,2,1,2,2,1
2919,42.3499865,13.3996157,1.960406056848438,12.2460380835045,9.29167675630159,16.08005496400095,17.15670962880513,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5909159046619699,0.7000000000000001,3,0,3,0,1,3
2920,42.3433679,13.4096409,2.471072669136562,13.05613880323872,8.190600143484017,17.01174854416681,18.07806060464043,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.2397941338130212,0.5,0,0,0,0,0,4
2921,42.3241621,13.4064661,2.802337358570075,15.14978773175188,7.391423536941921,18.99888132644061,20.0777042218709,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.3737820416729124,0.5,2,0,2,0,1,0
2922,42.3676802,13.3341558,4.870367931328921,11.23806836312109,14.88252988101539,13.64989663407536,14.75601864773093,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.22258032279018622,0.9,0,0,0,0,0,2
2923,42.3664288,13.3913592,3.081286015160575,10.39461393033825,10.97906766455301,14.14216165361662,15.22262772970423,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.266526757607555,0.30000000000000004,0,0,0,0,0,4
2924,42.3705687,13.4235587,4.940536798517574,10.31102067564009,9.561883492926311,14.58232165461831,15.59955509271971,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.11067805926147972,0.5,0,0,1,0,0,2
2925,42.2892088,13.553942,15.40995483617727,23.28615613017985,5.407661322798426,27.91924814696455,28.81363360947777,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7752460900414732,0.9,1,0,1,0,1,1
2926,42.36136,13.41326,3.624851676495815,11.12308520999851,9.298425653192668,15.20834505995386,16.25637842932679,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.3999900064957777,0.5,0,1,1,1,1,0
2927,42.5489193417971,13.3612020214473,23.25863598248238,10.15708599976676,29.6124391295605,6.609374734609609,5.511531362006819,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.2555588867236298,0.1,1,0,0,0,0,4
2928,42.3221502,13.535497,12.96851428237266,19.44229355197802,4.485984968641371,24.10022509143901,24.9687883994613,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.2826662669264978,0.5,0,0,0,0,0,4
2929,42.348461,13.4722668,7.660905530864496,14.12007847770059,5.577959590840541,18.66705449227619,19.61138556137943,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.2899115574876328,0.1,0,0,1,0,0,4
2930,42.3498479,13.3995091,1.944468676316078,12.26083825016575,9.289545271886642,16.09272379352947,17.16958042893855,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.61125268575426,0.9,1,0,1,0,0,3
2931,42.35915,13.36858,2.326008224307118,11.3404577326308,11.97175663514217,14.61522802971655,15.72037854227444,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.16951481537000918,0.30000000000000004,0,0,0,0,0,2
2932,42.5298733,13.3474846,21.26047512478918,8.5123144634351,28.10020215570998,4.434075402241686,3.324856691977282,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.744116324389147,0.9,0,0,0,0,0,1
2933,42.3498479,13.3995091,1.944468676316078,12.26083825016575,9.289545271886642,16.09272379352947,17.16958042893855,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.30660070953879975,0.30000000000000004,0,0,0,0,0,4
2934,42.3529816,13.3974432,2.035983883758881,11.90351120459174,9.635252989040234,15.7130839113886,16.79126600903033,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4195023234897319,0.30000000000000004,0,0,0,0,0,0
2935,42.3527668,13.3999556,2.171396855993052,11.93975150816141,9.457332593956153,15.7887765852412,16.86368344139553,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7619797131864288,0.5,2,0,2,0,2,1
2936,42.2783195604044,13.4668081730267,9.907951990016045,21.14960303304048,3.075415338610444,25.40510605310357,26.43629820142192,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.7770199370409234,0.9,1,0,0,0,0,1
2937,42.35634,13.38151,1.819307468126037,11.53586905178957,10.91454948006589,15.0719266830199,16.16728626366212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.4403387797931345,0.5,0,0,1,0,0,0
2938,42.3436058,13.4148881,2.902751633423616,13.09054518857389,7.861155247101262,17.11625080878719,18.1747988866339,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3802278518962675,0.5,0,0,0,0,0,0
2939,42.288462,13.556535,15.63933376411719,23.47796399166321,5.634698814519375,28.11426641488731,29.00579574894072,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7722980062959076,0.9,2,0,2,0,2,1
2940,42.3478876,13.3966568,1.628373607308415,12.46562440564443,9.353936413377657,16.24640244690119,17.32767692894381,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.6662919102583323,0.9,3,0,3,3,3,1
2941,42.2654466158998,13.5357003545726,15.27773443062838,24.72042243758396,5.379639960079722,29.25897817339737,30.21093397220487,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7682506370858941,0.9,3,3,3,3,3,1
2942,42.2832398629135,13.5146945171339,12.76992244414215,22.15862937563346,2.759279924266927,26.67242344486954,27.63417906197337,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.33625643331834315,0.5,0,0,3,0,1,4
2943,42.3405572,13.4001456,1.66130984316408,13.29409983763663,8.66949748107089,17.10573855100323,18.18564629228755,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.21688402538350074,0.7000000000000001,0,0,0,0,0,2
2944,42.3661074,13.419518,4.360183191630445,10.70898673203122,9.36302528939902,14.90389199662636,15.93516883441217,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.5585869185029732,0.5,0,0,0,0,0,3
2945,42.2950998,13.4870267,10.13512333273811,19.98441932240185,0.5969846982027626,24.41328684536039,25.40315876569442,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.2305251586468797,0.30000000000000004,1,0,0,0,0,2
2946,42.2832398629135,13.5146945171339,12.76992244414215,22.15862937563346,2.759279924266927,26.67242344486954,27.63417906197337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.6209214010892918,0.7000000000000001,3,0,0,1,1,3
2947,42.3831846,13.3438588,5.645813605063537,9.3396520154081,15.17934107609967,11.87599857554443,12.98590608899902,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.2954079848098737,0.5,0,0,1,0,0,4
2948,42.35915,13.36858,2.326008224307118,11.3404577326308,11.97175663514217,14.61522802971655,15.72037854227444,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3700344775895665,0.30000000000000004,1,1,0,0,1,0
2949,42.2786467,13.5100833,12.7072443543104,22.44214655569181,2.892997962930212,26.92529293711766,27.89867721386113,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6511767351221706,0.9,3,0,0,3,2,3
2950,42.3685547,13.3897359,3.271715927415826,10.157889210096,11.23706298963829,13.880984830876,14.96278400501722,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.46624693948933194,0.9,3,0,0,1,3,0
2951,42.292233,13.48851,10.40071669425239,20.3252224626536,0.8714568340601874,24.75227500509997,25.7428445350314,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7126617698495977,0.9,3,1,0,0,3,1
2952,42.3209107,13.4101796,3.268565332911861,15.53925644802858,6.978817889062486,19.42500834744544,20.50096534941372,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.26772597811422577,0.30000000000000004,0,0,0,0,0,4
2953,42.3628361,13.3721254,2.61829818928546,10.89291772080771,11.96253115988896,14.24243576820729,15.34478958604858,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.10500674561535005,0.1,0,0,0,0,0,2
2954,42.3322873,13.3691656,1.237435298250476,14.28978693502877,10.5874656227894,17.5898183297814,18.69642535641405,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5135162144606005,0.7000000000000001,1,0,0,0,1,3
2955,42.2872745,13.559993,15.9530560277576,23.75198985799586,5.942793723955732,28.39202842772057,29.28007830076778,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.41730375256083546,0.5,0,0,1,0,0,0
2956,42.3482439,13.4250939,3.82703972203568,12.7457474229433,7.572448463540514,16.91599784043752,17.95444560722527,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3425273572178083,0.5,0,0,2,0,0,4
2957,42.3249061,13.4024981,2.49986459984899,15.04159784684072,7.726317351025926,18.84115854677031,19.92392611578882,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.31227202318492964,0.30000000000000004,0,0,0,0,0,4
2958,42.2892088,13.553942,15.40995483617727,23.28615613017985,5.407661322798426,27.91924814696455,28.81363360947777,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.7160095937640535,0.9,3,0,0,0,3,1
2959,42.3478375,13.4250607,3.813837697697076,12.78910442132542,7.542523083357048,16.95703927076208,17.99590543607077,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2967571078798777,0.5,0,1,1,0,0,4
2960,42.3858859,13.3450795,5.852775045161866,9.0246818666345,15.28492084984885,11.57226532825526,12.6824728663835,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.3300354769399887,0.5,0,0,0,0,0,4
2961,42.5253356,13.3007974,21.59436287543423,10.31745255111776,29.48006834994072,5.635630219529705,4.926584398237067,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6484035377004949,0.7000000000000001,2,0,0,0,0,3
2962,42.308943,13.330078,5.369758988725455,17.49007068364934,13.22367309244679,20.17877100568177,21.28610584932685,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5657822415429967,0.7000000000000001,2,0,1,1,0,3
2963,42.370873,13.362152,3.731340106007134,10.16222842546718,13.15274850767871,13.27055371774228,14.378462626058,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.36496277419677203,0.9,0,0,0,0,0,0
2964,42.3849449,13.3451732,5.75813527838424,9.117024385730804,15.21391083509048,11.67646425075649,12.78670539404576,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2350222355468942,0.30000000000000004,0,0,0,0,0,4
2965,42.2840918603663,13.5554164002411,15.73915679342842,23.82107530584541,5.676965668550556,28.44780423380929,29.34758476525245,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.17048918203167948,0.30000000000000004,0,0,0,0,0,2
2966,42.2840918603663,13.5554164002411,15.73915679342842,23.82107530584541,5.676965668550556,28.44780423380929,29.34758476525245,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5592614800379752,0.7000000000000001,0,0,0,0,0,3
2967,42.3512596,13.3985782,1.976822035298822,12.09963559784233,9.444898394955848,15.92164830129801,16.99909803430857,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5313046519762156,0.7000000000000001,3,0,2,0,2,3
